activation,allele,allele_size,embedding_input_dim,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
tanh,HLA-A6801,1700,21,32,1.6357281208,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.828532472002,0.718562874251,0.50628383679,0.954523762179,0.844807467911,1133,0.719264227987,4
tanh,HLA-A6801,1700,21,32,1.73183012009,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.843980831855,0.710578842315,0.520414394389,0.957672168092,0.849347568209,1133,0.725496358247,8
tanh,HLA-A6801,1700,21,32,1.85185480118,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.841889280136,0.705202312139,0.517466838507,0.954338171936,0.841121495327,1133,0.713796056725,16
tanh,HLA-A6801,1700,21,32,2.79521989822,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.857218500966,0.726457399103,0.537884671959,0.953377079605,0.84578313253,1133,0.713292033983,64
tanh,HLA-A6801,1700,21,32,3.98030900955,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.849500939875,0.694444444444,0.523450503453,0.951633856963,0.836527621195,1133,0.710378845931,128
tanh,HLA-A6801,1700,21,64,2.42854690552,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.81382542162,0.678936605317,0.484246745171,0.977079604958,0.891252955083,1133,0.755037162876,4
tanh,HLA-A6801,1700,21,64,2.66681694984,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.83155066056,0.684719535783,0.504563374987,0.978547756347,0.902237926973,1133,0.7739459406,8
tanh,HLA-A6801,1700,21,64,2.88876199722,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.833152418522,0.692307692308,0.502982068183,0.983893418175,0.906141367323,1133,0.783160997908,16
tanh,HLA-A6801,1700,21,64,4.45510196686,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.837017817903,0.687898089172,0.514025914902,0.976078743289,0.898104265403,1133,0.767266846775,64
tanh,HLA-A6801,1700,21,64,6.28165698051,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.862116438538,0.737306843267,0.556847703151,0.96810167694,0.868613138686,1133,0.745188114697,128
tanh,HLA-A6801,1700,21,128,4.37666583061,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.833377458897,0.708595387841,0.507093465873,0.979280174985,0.903914590747,1133,0.779065416882,4
tanh,HLA-A6801,1700,21,128,4.58047199249,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.811998623282,0.663811563169,0.468610783494,0.990909392192,0.944246737841,1133,0.821802741488,8
tanh,HLA-A6801,1700,21,128,4.9606089592,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.811694156893,0.673189823875,0.473190247998,0.992433883476,0.945412311266,1133,0.834675926121,16
tanh,HLA-A6801,1700,21,128,7.72681593895,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.818180614757,0.66796875,0.492520142369,0.992891230861,0.959349593496,1133,0.833122648487,64
tanh,HLA-A6801,1700,21,128,11.3030431271,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.811853008922,0.665306122449,0.47225411437,0.993100019885,0.947752126367,1133,0.837883919928,128
tanh,HLA-A6801,1700,21,5,1.0529859066,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,4
tanh,HLA-A6801,1700,21,5,1.01890921593,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,8
tanh,HLA-A6801,1700,21,5,1.21211194992,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,16
tanh,HLA-A6801,1700,21,5,1.53684091568,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,64
tanh,HLA-A6801,1700,21,5,2.0219540596,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,128
tanh,HLA-A6801,1700,21,10,1.11675310135,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,4
tanh,HLA-A6801,1700,21,10,1.32364392281,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,8
tanh,HLA-A6801,1700,21,10,1.34350299835,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,16
tanh,HLA-A6801,1700,21,10,1.94254279137,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,64
tanh,HLA-A6801,1700,21,10,2.6158080101,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,128
tanh,HLA-A6801,1700,21,32,2.04930686951,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,4
tanh,HLA-A6801,1700,21,32,2.18893694878,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,8
tanh,HLA-A6801,1700,21,32,2.35531115532,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,16
tanh,HLA-A6801,1700,21,32,3.42983317375,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,64
tanh,HLA-A6801,1700,21,32,4.86408686638,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,128
tanh,HLA-A6801,1700,21,64,3.25901889801,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,4
tanh,HLA-A6801,1700,21,64,3.43650388718,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,8
tanh,HLA-A6801,1700,21,64,3.72499799728,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,16
tanh,HLA-A6801,1700,21,64,5.45985293388,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,64
tanh,HLA-A6801,1700,21,64,7.66449785233,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,128
tanh,HLA-A6801,1700,21,128,5.55269598961,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,4
tanh,HLA-A6801,1700,21,128,5.87098193169,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,8
tanh,HLA-A6801,1700,21,128,6.24385499954,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,16
tanh,HLA-A6801,1700,21,128,9.55316281319,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,64
tanh,HLA-A6801,1700,21,128,13.8839488029,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.557866928632,0.0,,0.504530592253,0.0,1134,,128
tanh,HLA-A6801,1700,21,5,0.802194833755,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.852511682243,0.709418837675,0.55210316415,0.937296470837,0.823943661972,1134,0.668112254617,4
tanh,HLA-A6801,1700,21,5,0.807307004929,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.828589634664,0.654292343387,0.506106770869,0.939579968759,0.818713450292,1134,0.671069642946,8
tanh,HLA-A6801,1700,21,5,0.944500923157,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.825244265081,0.670498084291,0.505915755946,0.934109501999,0.824499411072,1134,0.666216492868,16
tanh,HLA-A6801,1700,21,5,1.28821086884,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.799476954121,0.656455142232,0.458493117912,0.939523708665,0.821345707657,1134,0.672608369566,64
tanh,HLA-A6801,1700,21,5,1.75982308388,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.882221750212,0.739130434783,0.596877061929,0.934864049138,0.820451843044,1134,0.666235450486,128
tanh,HLA-A6801,1700,21,10,0.929479122162,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.884345794393,0.7265625,0.599525802184,0.944762516216,0.852380952381,1134,0.689101496783,4
tanh,HLA-A6801,1700,21,10,1.06782793999,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.883336873407,0.709844559585,0.593655276907,0.945970453523,0.836277974087,1134,0.687477460884,8
tanh,HLA-A6801,1700,21,10,1.10030198097,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.785737043331,0.61800486618,0.428669321383,0.945027269598,0.842230130486,1134,0.688283159628,16
tanh,HLA-A6801,1700,21,10,1.74028921127,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.880880947324,0.727710843373,0.591821533653,0.946433771941,0.849704142012,1134,0.690077814083,64
tanh,HLA-A6801,1700,21,10,2.28906297684,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.859706881903,0.710280373832,0.556267289455,0.944362076726,0.834326579261,1134,0.686712836979,128
tanh,HLA-A6801,1700,21,32,1.66423010826,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.855286214953,0.712389380531,0.5458378747,0.956421593286,0.871613663133,1134,0.710994385382,4
tanh,HLA-A6801,1700,21,32,1.74640989304,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.877920560748,0.736842105263,0.581608602476,0.956153530486,0.851985559567,1134,0.711171323145,8
tanh,HLA-A6801,1700,21,32,1.85934305191,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.857104927782,0.711382113821,0.55410245367,0.95747398798,0.863741339492,1134,0.718627986025,16
tanh,HLA-A6801,1700,21,32,2.92888689041,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.894687234494,0.743961352657,0.613406219869,0.951576606391,0.851985559567,1134,0.700191703015,64
tanh,HLA-A6801,1700,21,32,4.02783322334,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.872185641461,0.741228070175,0.56780459076,0.951755314924,0.852071005917,1134,0.70211590119,128
tanh,HLA-A6801,1700,21,64,2.4564371109,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.876367353441,0.728051391863,0.590522632182,0.970903603294,0.895734597156,1134,0.753705897588,4
tanh,HLA-A6801,1700,21,64,2.69932198524,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.869079226848,0.737777777778,0.574630190649,0.976784437796,0.897435897436,1134,0.771096352033,8
tanh,HLA-A6801,1700,21,64,2.95786499977,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.874893797791,0.734966592428,0.579838530863,0.975632760584,0.898850574713,1134,0.765244767434,16
tanh,HLA-A6801,1700,21,64,4.44395089149,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.873260938828,0.724061810155,0.57875611297,0.970072939557,0.885017421603,1134,0.743437188114,64
tanh,HLA-A6801,1700,21,64,6.28701305389,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.830474723874,0.688391038697,0.513429009556,0.960439225861,0.872941176471,1134,0.722732310211,128
tanh,HLA-A6801,1700,21,128,4.33877801895,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.850626593033,0.71875,0.531626364483,0.981497048,0.916279069767,1134,0.7843919611,4
tanh,HLA-A6801,1700,21,128,4.67492508888,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.861313190314,0.70207852194,0.543940459805,0.993645918827,0.955916473318,1134,0.836528568803,8
tanh,HLA-A6801,1700,21,128,4.85895895958,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.857396983857,0.698224852071,0.544882800088,0.994278017527,0.945626477541,1134,0.844098977387,16
tanh,HLA-A6801,1700,21,128,7.60908293724,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.870658984707,0.73417721519,0.572503557848,0.993199147494,0.950704225352,1134,0.83850963983,64
tanh,HLA-A6801,1700,21,128,11.2294700146,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.876566482583,0.736625514403,0.587198972534,0.986927801753,0.932384341637,1134,0.803336940179,128
tanh,HLA-A2402,1985,21,5,1.19630289078,True,9312.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,4
tanh,HLA-A2402,1985,21,5,1.19221305847,True,9312.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,8
tanh,HLA-A2402,1985,21,5,1.40783286095,True,9312.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,16
tanh,HLA-A2402,1985,21,5,1.79068994522,True,9312.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,64
tanh,HLA-A2402,1985,21,5,2.33566188812,True,9312.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,128
tanh,HLA-A2402,1985,21,10,1.27547693253,True,9312.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,4
tanh,HLA-A2402,1985,21,10,1.52390813828,True,9312.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,8
tanh,HLA-A2402,1985,21,10,1.56723403931,True,9312.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,16
tanh,HLA-A2402,1985,21,10,2.17585802078,True,9312.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,64
tanh,HLA-A2402,1985,21,10,3.00849199295,True,9312.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,128
tanh,HLA-A2402,1985,21,32,2.35471701622,True,9312.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,4
tanh,HLA-A2402,1985,21,32,2.53103899956,True,9312.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,8
tanh,HLA-A2402,1985,21,32,2.70619797707,True,9312.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,16
tanh,HLA-A2402,1985,21,32,3.97286701202,True,9312.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,64
tanh,HLA-A2402,1985,21,32,5.52730202675,True,9312.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,128
tanh,HLA-A2402,1985,21,64,3.63161802292,True,9312.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,4
tanh,HLA-A2402,1985,21,64,3.85074305534,True,9312.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,8
tanh,HLA-A2402,1985,21,64,4.2783510685,True,9312.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,16
tanh,HLA-A2402,1985,21,64,6.31340885162,True,9312.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,64
tanh,HLA-A2402,1985,21,64,8.80275011063,True,9312.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,128
tanh,HLA-A2402,1985,21,128,6.31270599365,True,9312.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,4
tanh,HLA-A2402,1985,21,128,6.66400194168,True,9312.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,8
tanh,HLA-A2402,1985,21,128,7.1383960247,True,9312.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,16
tanh,HLA-A2402,1985,21,128,11.1922249794,True,9312.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.685118331328,0.0,,0.582898161363,0.0,1323,,64
